rep,dist_type,censor_level,method,mean_true,mean_est,sd_true,sd_est,ks,kl,q05_true,q10_true,q25_true,q50_true,q75_true,q90_true,q95_true,q05_est,q10_est,q25_est,q50_est,q75_est,q90_est,q95_est,param_choice
2,lognormal,0.98,lod_half,1.0798876251726341,1.9563194679426568,0.9343706910655999,0.540879374780412,0.8806,22.4736517395394,0.25586218690467677,0.33960459196473736,0.5172501814157766,0.8204837541201087,1.332528131543381,2.048758971546026,2.7818169793946677,1.890129930667336,1.890129930667336,1.890129930667336,1.890129930667336,1.890129930667336,1.890129930667336,1.890129930667336,
2,lognormal,0.98,lod_sqrt2,1.0798876251726341,2.7235785708337916,0.9343706910655999,0.4505302923521635,0.9456,22.506784721623106,0.25586218690467677,0.33960459196473736,0.5172501814157766,0.8204837541201087,1.332528131543381,2.048758971546026,2.7818169793946677,2.673047382597064,2.673047382597064,2.673047382597064,2.673047382597064,2.673047382597064,2.673047382597064,2.673047382597064,
2,lognormal,0.99,parametric,1.0798876251726341,1.2211656740561705,0.9343706910655999,0.9277310517370699,0.109,0.15191476165503234,0.25586218690467677,0.33960459196473736,0.5172501814157766,0.8204837541201087,1.332528131543381,2.048758971546026,2.7818169793946677,0.3224966707680456,0.41335377414016117,0.6300615301388915,0.9716557500299814,1.5187267601439707,2.2857770339151657,2.9515767779727415,lognormal_mle
2,lognormal,0.99,nonparametric,1.0798876251726341,0.36845475195629945,0.9343706910655999,1.0097773937061212,0.763,1.683388828156293,0.25586218690467677,0.33960459196473736,0.5172501814157766,0.8204837541201087,1.332528131543381,2.048758971546026,2.7818169793946677,2.2327130766030885e-06,4.7869347503317285e-06,4.7595424800189925e-05,0.0022836786577835194,0.10753540741420517,1.1480681136213713,2.558985376545019,
2,lognormal,0.99,lod_half,1.0798876251726341,2.4485004662370127,0.9343706910655999,0.44824687647917977,0.9296,22.701141070514492,0.25586218690467677,0.33960459196473736,0.5172501814157766,0.8204837541201087,1.332528131543381,2.048758971546026,2.7818169793946677,2.410107070755661,2.410107070755661,2.410107070755661,2.410107070755661,2.410107070755661,2.410107070755661,2.410107070755661,
2,lognormal,0.99,lod_sqrt2,1.0798876251726341,3.4368165113605174,0.9343706910655999,0.36727208846063863,0.9724,22.739810429598865,0.25586218690467677,0.33960459196473736,0.5172501814157766,0.8204837541201087,1.332528131543381,2.048758971546026,2.7818169793946677,3.408406106233948,3.408406106233948,3.408406106233948,3.408406106233948,3.408406106233948,3.408406106233948,3.408406106233948,
3,gamma,0.2,parametric,3.2605866356352524,3.2783991669073163,1.62388234187362,1.6556789096201185,0.0166,0.0623321664749141,1.152727266432636,1.464977119011713,2.07016776902723,2.956395369041565,4.155032541908555,5.464983832540258,6.337818928196238,1.1175763693968075,1.4226152209023502,2.0682681955634443,2.9989689451898203,4.192062663639597,5.475474779845678,6.3576509880715895,gamma_mle
3,gamma,0.2,nonparametric,3.2605866356352524,3.005885682478841,1.62388234187362,1.9563398043124056,0.18025000000000002,0.5219408991570361,1.152727266432636,1.464977119011713,2.07016776902723,2.956395369041565,4.155032541908555,5.464983832540258,6.337818928196238,4.465345362919806e-05,0.0016426157726896929,2.0685062060346064,2.956278603848593,4.154827381817154,5.464851697404707,6.3325188672692105,
3,gamma,0.2,lod_half,3.2605866356352524,3.171435436396238,1.62388234187362,1.7248454322162865,0.1732,4.342198657174436,1.152727266432636,1.464977119011713,2.07016776902723,2.956395369041565,4.155032541908555,5.464983832540258,6.337818928196238,0.9545469930588273,0.9545469930588273,2.07016776902723,2.956395369041565,4.155032541908555,5.464983832540258,6.337818928196238,
3,gamma,0.2,lod_sqrt2,3.2605866356352524,3.2505126984857236,1.62388234187362,1.6277065303667528,0.1182,4.290144679942395,1.152727266432636,1.464977119011713,2.07016776902723,2.956395369041565,4.155032541908555,5.464983832540258,6.337818928196238,1.3499333035062502,1.3499333035062502,2.07016776902723,2.956395369041565,4.155032541908555,5.464983832540258,6.337818928196238,
3,gamma,0.4,parametric,3.2605866356352524,3.220704655197112,1.62388234187362,1.6349960713749219,0.0326,0.06958689554311104,1.152727266432636,1.464977119011713,2.07016776902723,2.956395369041565,4.155032541908555,5.464983832540258,6.337818928196238,1.0807925487408934,1.351349484277047,2.001490559714539,2.9401901654580294,4.1279217247773365,5.4640080114576595,6.287973120419672,gamma_mle
